A,0.97227913,0.111346744,0.096518606,0.07103651,0.053731352,1.0,0.0,0.0,0.0,0.0,0.647585,0.13165565,0.07265543,0.011584526,-0.99728984
A,0.97187334,0.108360946,0.09478592,0.06885723,0.05432942,1.0,0.0,0.0,0.0,0.0,0.65135795,0.13266338,0.077707976,0.0148432255,-0.99686563
A,0.97049147,0.10914675,0.09424199,0.06846596,0.056214068,1.0,0.0,0.0,0.0,0.0,0.64591074,0.1337215,0.080545716,0.018878153,-0.9965722
A,0.9689404,0.10994492,0.095488384,0.07082119,0.055160105,1.0,0.0,0.0,0.0,0.0,0.6463108,0.1319246,0.06934813,0.015210446,-0.9974765
A,0.96748585,0.107239984,0.09341109,0.06905028,0.054067638,1.0,0.0,0.0,0.0,0.0,0.6526346,0.13262631,0.066483565,0.01599812,-0.9976593
A,0.9666201,0.10720915,0.0931512,0.06942016,0.05411476,1.0,0.0,0.0,0.0,0.0,0.64600295,0.13205673,0.07222854,0.015659163,-0.99726516
A,0.96587294,0.10441042,0.0901371,0.067772985,0.053618867,1.0,0.0,0.0,0.0,0.0,0.64630044,0.13130522,0.0717934,0.017668458,-0.997263
A,0.96569765,0.10502983,0.08990764,0.0686068,0.05477497,1.0,0.0,0.0,0.0,0.0,0.64326864,0.13156524,0.06809907,0.018521398,-0.9975066
A,0.967528,0.10476325,0.09065242,0.068281,0.054653067,1.0,0.0,0.0,0.0,0.0,0.63311344,0.13120814,0.07029514,0.018894777,-0.9973473
A,0.9686448,0.10708433,0.09281282,0.070182264,0.055116847,1.0,0.0,0.0,0.0,0.0,0.63203865,0.13247284,0.06744579,0.017826421,-0.9975637
A,0.9685787,0.10591583,0.0922714,0.07009268,0.054736953,1.0,0.0,0.0,0.0,0.0,0.6386264,0.13233803,0.06342801,0.01794526,-0.9978251
A,0.97006327,0.10681865,0.0929471,0.06982186,0.05706175,1.0,0.0,0.0,0.0,0.0,0.6379901,0.1328369,0.06661469,0.017310437,-0.9976286
A,0.969144,0.1091582,0.09654122,0.07212745,0.057168055,1.0,0.0,0.0,0.0,0.0,0.6443146,0.1315194,0.06971068,0.0150023075,-0.99745446
A,0.9733028,0.10618067,0.09459419,0.070125505,0.05835394,1.0,0.0,0.0,0.0,0.0,0.6473797,0.13336404,0.07052432,0.018430201,-0.99733984
A,0.9702083,0.10824053,0.09619409,0.07049985,0.059720848,1.0,0.0,0.0,0.0,0.0,0.6398361,0.1320561,0.07011337,0.016808957,-0.9973974
A,0.9690683,0.10954737,0.09931077,0.0721467,0.061122674,1.0,0.0,0.0,0.0,0.0,0.6402953,0.13079807,0.06525276,0.008684441,-0.99783105
A,0.96916777,0.10407344,0.093789384,0.06958622,0.058181964,1.0,0.0,0.0,0.0,0.0,0.6425333,0.1333307,0.06773948,0.013444573,-0.9976124
A,0.9718331,0.101892665,0.09241659,0.06818432,0.0597062,1.0,0.0,0.0,0.0,0.0,0.6468289,0.1372455,0.071565025,0.01028617,-0.9973829
A,0.97237927,0.098172545,0.090176746,0.06705988,0.060741335,1.0,0.0,0.0,0.0,0.0,0.65246373,0.13539417,0.07049578,0.017884986,-0.9973517
A,0.97482157,0.10268043,0.09066828,0.06743455,0.056705683,1.0,0.0,0.0,0.0,0.0,0.6452095,0.1364004,0.07962829,0.015658984,-0.9967016
A,0.9741914,0.10144318,0.09129738,0.06700779,0.055846456,1.0,0.0,0.0,0.0,0.0,0.6486786,0.13592798,0.07553674,0.020011647,-0.9969421
A,0.9762366,0.10284029,0.0906019,0.06831442,0.055411298,1.0,0.0,0.0,0.0,0.0,0.64393884,0.13774452,0.072771505,0.018931972,-0.9971689
A,0.97534215,0.10439404,0.09319486,0.07081457,0.056746993,1.0,0.0,0.0,0.0,0.0,0.64770216,0.13654572,0.07309821,0.019336013,-0.99713737
A,0.9761452,0.10472162,0.09230445,0.069566004,0.056147613,1.0,0.0,0.0,0.0,0.0,0.6546861,0.13736178,0.07332414,0.01787644,-0.9971479
