label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
D,0.7275993227958679,0.9460486173629761,0.163090780377388,0.09427943825721741,0.12312199920415878,1.0,1.0,0.0,0.0,0.0,0.8473882675170898,0.8451236486434937,0.14935414493083954,0.039604008197784424,-0.9879903197288513,1.084802508354187,0.8473882675170898,0.8451236486434937,0.22665685415267944,0.15831264853477478
D,0.796691358089447,0.944223940372467,0.1718152016401291,0.10874566435813904,0.1200566217303276,1.0,1.0,0.0,0.0,0.0,0.8483042120933533,0.8286076784133911,0.10876736044883728,0.03857099637389183,-0.9933186173439026,1.0851248502731323,0.8483042120933533,0.8286076784133911,0.21908226609230042,0.15420693159103394
D,0.8230749368667603,0.9434502124786377,0.2598966956138611,0.1840551495552063,0.16648177802562714,1.0,1.0,0.0,0.0,0.0,0.9030384421348572,0.8554168343544006,0.07573077827692032,0.05102969706058502,-0.9958217144012451,1.1515424251556396,0.9030384421348572,0.8554168343544006,0.24707822501659393,0.1779932677745819
D,0.6870421767234802,0.9453046321868896,0.16579364240169525,0.09423939138650894,0.11529551446437836,1.0,1.0,0.0,0.0,0.0,0.8803377747535706,0.8529627919197083,0.13038688898086548,0.06660371273756027,-0.9892234802246094,1.1182416677474976,0.8803377747535706,0.8529627919197083,0.22963069379329681,0.15505164861679077
D,0.7869238257408142,0.9298245310783386,0.24291029572486877,0.1966276466846466,0.1977958232164383,1.0,1.0,0.0,0.0,0.0,0.854438841342926,0.8301332592964172,0.061792220920324326,0.03651484102010727,-0.9974209070205688,1.1651712656021118,0.854438841342926,0.8301332592964172,0.21832378208637238,0.184112086892128
D,0.758726179599762,0.924416720867157,0.2563190758228302,0.21547873318195343,0.2260293811559677,1.0,1.0,0.0,0.0,0.0,0.8616828322410583,0.8247462511062622,0.04974939301609993,0.03195175155997276,-0.9982504844665527,1.1667201519012451,0.8616828322410583,0.8247462511062622,0.21654801070690155,0.19146983325481415
D,0.759964108467102,0.935770571231842,0.2499474138021469,0.18757973611354828,0.18779601156711578,1.0,1.0,0.0,0.0,0.0,0.8724738955497742,0.8309898972511292,0.05996457487344742,0.02800675481557846,-0.997807502746582,1.1625372171401978,0.8724738955497742,0.8309898972511292,0.22889672219753265,0.19069068133831024
D,0.5540804862976074,0.9535920023918152,0.12082582712173462,0.05623285472393036,0.11194773018360138,0.0,1.0,0.0,0.0,0.0,0.9697895646095276,0.8831472396850586,0.2029508650302887,0.04286084324121475,-0.9782505035400391,1.0586044788360596,0.9697895646095276,0.8831472396850586,0.2183651477098465,0.180581197142601
D,0.5800821185112,0.9601014256477356,0.17178131639957428,0.0972733348608017,0.10349532216787338,0.0,1.0,0.0,0.0,0.0,0.9890790581703186,0.8782925009727478,0.17027263343334198,0.06002358719706535,-0.9835671782493591,1.0885734558105469,0.9890790581703186,0.8782925009727478,0.24159961938858032,0.20129156112670898
D,0.578141987323761,0.9759812355041504,0.18791595101356506,0.11541138589382172,0.11658184975385666,0.0,1.0,0.0,0.0,0.0,0.9821824431419373,0.8691917657852173,0.2557328939437866,0.07339204102754593,-0.9639576077461243,1.089963674545288,0.9821824431419373,0.8691917657852173,0.24995024502277374,0.22295251488685608
D,0.6026055216789246,0.9587358832359314,0.17027902603149414,0.0874665379524231,0.08764780312776566,0.0,1.0,0.0,0.0,0.0,0.9695129990577698,0.8544651865959167,0.16399142146110535,0.058814942836761475,-0.9847068786621094,1.0931766033172607,0.9695129990577698,0.8544651865959167,0.23745962977409363,0.18641279637813568
D,0.6647742986679077,0.955237627029419,0.18976376950740814,0.10371515154838562,0.08025075495243073,1.0,1.0,0.0,0.0,0.0,0.9605926275253296,0.9068049192428589,0.13278146088123322,0.06639087945222855,-0.9889193177223206,1.1033051013946533,0.9605926275253296,0.9068049192428589,0.22610947489738464,0.16340866684913635
D,0.575082004070282,0.9388072490692139,0.19455856084823608,0.13986973464488983,0.17976585030555725,1.0,1.0,0.0,0.0,0.0,0.9445114731788635,0.8480257987976074,0.1230788305401802,0.07692022621631622,-0.9894113540649414,1.1477810144424438,0.9445114731788635,0.8480257987976074,0.2107861191034317,0.175000861287117
D,0.5693865418434143,0.9415435791015625,0.20141424238681793,0.14799143373966217,0.19721774756908417,1.0,1.0,0.0,0.0,0.0,0.9317364692687988,0.8419726490974426,0.1363682895898819,0.07974071800708771,-0.987443745136261,1.1579090356826782,0.9317364692687988,0.8419726490974426,0.2137792408466339,0.18615776300430298
D,0.5856598615646362,0.9418447613716125,0.20367519557476044,0.14771275222301483,0.1946544051170349,1.0,1.0,0.0,0.0,0.0,0.9413992166519165,0.8360992074012756,0.13250534236431122,0.08608800172805786,-0.9874367117881775,1.1555403470993042,0.9413992166519165,0.8360992074012756,0.2206210494041443,0.18547795712947845
D,0.6283642053604126,0.943020224571228,0.2224336862564087,0.16025549173355103,0.1930082142353058,1.0,1.0,0.0,0.0,0.0,0.9451419115066528,0.8521137833595276,0.10463152825832367,0.08130154013633728,-0.9911823272705078,1.161291241645813,0.9451419115066528,0.8521137833595276,0.2326202690601349,0.18951378762722015
D,0.6303083896636963,0.9400197267532349,0.2239208072423935,0.16229578852653503,0.19486838579177856,1.0,1.0,0.0,0.0,0.0,0.9452352523803711,0.8539966940879822,0.1056513711810112,0.09168872982263565,-0.9901671409606934,1.1701085567474365,0.9452352523803711,0.8539966940879822,0.23547692596912384,0.18796351552009583
D,0.647794783115387,0.9458010792732239,0.28177592158317566,0.2572995722293854,0.30990755558013916,1.0,1.0,0.0,0.0,0.0,0.935431718826294,0.9011663198471069,0.1401468813419342,0.08305806666612625,-0.9866408705711365,1.2284302711486816,0.935431718826294,0.9011663198471069,0.20559170842170715,0.2206805944442749
D,0.6755956411361694,0.9554330706596375,0.26243531703948975,0.2307090014219284,0.2883684039115906,1.0,1.0,0.0,0.0,0.0,0.9555035829544067,0.9165262579917908,0.10201437026262283,0.09142308682203293,-0.9905729293823242,1.2125558853149414,0.9555035829544067,0.9165262579917908,0.20984704792499542,0.21997180581092834
D,0.8138850927352905,0.9494430422782898,0.28655296564102173,0.26335614919662476,0.29274213314056396,1.0,1.0,0.0,0.0,0.0,0.9112936854362488,0.9038082361221313,0.0028697459492832422,0.06379436701536179,-0.9979589581489563,1.2115203142166138,0.9112936854362488,0.9038082361221313,0.21364405751228333,0.2059648036956787
D,0.715060293674469,0.9427459239959717,0.31577199697494507,0.30819517374038696,0.3579290807247162,1.0,1.0,0.0,0.0,0.0,0.875309944152832,0.8502565026283264,0.06625795364379883,0.05168096348643303,-0.9964631795883179,1.2676994800567627,0.875309944152832,0.8502565026283264,0.22148221731185913,0.22418949007987976
D,0.722379744052887,0.9462525844573975,0.2795529067516327,0.26690977811813354,0.3157746195793152,1.0,1.0,0.0,0.0,0.0,0.9136231541633606,0.8841875791549683,0.026400098577141762,0.06185214966535568,-0.9977361559867859,1.2242417335510254,0.9136231541633606,0.8841875791549683,0.22565779089927673,0.21067273616790771
D,0.7332525253295898,0.9609999060630798,0.12729915976524353,0.05300610885024071,0.07762029767036438,1.0,1.0,0.0,0.0,0.0,1.1577056646347046,1.0767754316329956,0.10154138505458832,0.15931957960128784,-0.981991171836853,1.08673095703125,1.1577056646347046,1.0767754316329956,0.21256321668624878,0.16018351912498474
D,0.7749096155166626,0.941987931728363,0.18148425221443176,0.0899890884757042,0.08729211986064911,1.0,1.0,0.0,0.0,0.0,1.1253281831741333,1.066901445388794,0.11389144510030746,0.1640750914812088,-0.9798511266708374,1.0853862762451172,1.1253281831741333,1.066901445388794,0.21928101778030396,0.16621778905391693
D,0.5986210703849792,0.9416796565055847,0.15573228895664215,0.06372017413377762,0.12081799656152725,1.0,1.0,0.0,0.0,0.0,1.018193006515503,0.968464195728302,0.2029261589050293,0.11427431553602219,-0.9725031852722168,1.042619228363037,1.018193006515503,0.968464195728302,0.21145544946193695,0.1535903811454773
D,0.5420287847518921,0.9482455253601074,0.1781478226184845,0.10341861099004745,0.15345998108386993,1.0,1.0,0.0,0.0,0.0,0.9818661212921143,0.9408954977989197,0.25010254979133606,0.10565429925918579,-0.9624375104904175,1.0334558486938477,0.9818661212921143,0.9408954977989197,0.18258464336395264,0.15531063079833984
D,0.665794312953949,0.945271909236908,0.15016193687915802,0.06944978982210159,0.1189715638756752,1.0,1.0,0.0,0.0,0.0,1.003365159034729,0.9210746884346008,0.15865330398082733,0.10597586631774902,-0.9816304445266724,1.0853084325790405,1.003365159034729,0.9210746884346008,0.20831046998500824,0.15284107625484467
D,0.6715958118438721,0.9481407403945923,0.26707756519317627,0.15447604656219482,0.06403958797454834,1.0,1.0,0.0,0.0,0.0,1.198905110359192,1.1443390846252441,0.18219459056854248,0.12897232174873352,-0.97476726770401,1.026806354522705,1.198905110359192,1.1443390846252441,0.26766788959503174,0.15337541699409485
D,0.5706974267959595,0.9576730728149414,0.19654254615306854,0.07684364169836044,0.07357203215360641,1.0,1.0,0.0,0.0,0.0,1.2166557312011719,1.162674903869629,0.18177162110805511,0.13554292917251587,-0.973954439163208,1.0255414247512817,1.2166557312011719,1.162674903869629,0.2648754417896271,0.1748691201210022
D,0.5636720061302185,0.9329720735549927,0.2186242789030075,0.0904293805360794,0.05523630604147911,1.0,1.0,0.0,0.0,0.0,1.167976975440979,1.1052958965301514,0.2170458436012268,0.08876457810401917,-0.9721172451972961,1.0094271898269653,1.167976975440979,1.1052958965301514,0.2717166543006897,0.16584526002407074
D,0.4874275326728821,0.9305183291435242,0.2085174322128296,0.06668943166732788,0.08574865758419037,0.0,1.0,0.0,0.0,0.0,1.153482437133789,1.1213741302490234,0.2865489721298218,0.09205625206232071,-0.9536327719688416,1.012093186378479,1.153482437133789,1.1213741302490234,0.2806229889392853,0.17987245321273804
D,0.6319376826286316,0.9334779977798462,0.2043406069278717,0.09470318257808685,0.034212738275527954,1.0,1.0,0.0,0.0,0.0,1.151445746421814,1.0916070938110352,0.16218039393424988,0.10089705139398575,-0.9815890789031982,1.032487392425537,1.151445746421814,1.0916070938110352,0.2572176456451416,0.1648000180721283
D,0.6316675543785095,0.9454517364501953,0.1665106564760208,0.10856379568576813,0.15242907404899597,1.0,1.0,0.0,0.0,0.0,0.8424099683761597,0.7843210101127625,0.11936699599027634,0.00015235583123285323,-0.992850124835968,1.1399511098861694,0.8424099683761597,0.7843210101127625,0.2063167840242386,0.17583994567394257
D,0.6516225934028625,0.9431183934211731,0.22395513951778412,0.17082571983337402,0.23415468633174896,1.0,1.0,0.0,0.0,0.0,0.8952210545539856,0.8235403895378113,0.19974161684513092,0.034770648926496506,-0.9792314767837524,1.1647446155548096,0.8952210545539856,0.8235403895378113,0.19203457236289978,0.1994074136018753
D,0.7762876152992249,0.9528656005859375,0.2750821113586426,0.23202550411224365,0.21513810753822327,1.0,1.0,0.0,0.0,0.0,0.9862791895866394,0.9087651371955872,-0.0841173604130745,0.046056926250457764,-0.9953908324241638,1.203650951385498,0.9862791895866394,0.9087651371955872,0.23639197647571564,0.1611947864294052
D,0.6974670886993408,0.925447940826416,0.23144260048866272,0.1862032264471054,0.24017807841300964,1.0,1.0,0.0,0.0,0.0,0.8459559082984924,0.7962559461593628,-0.0025448657106608152,0.016525873914361,-0.9998601675033569,1.186269998550415,0.8459559082984924,0.7962559461593628,0.2265341728925705,0.17965355515480042
D,0.7201927304267883,0.946122944355011,0.23048095405101776,0.17585885524749756,0.1793142855167389,1.0,1.0,0.0,0.0,0.0,0.883922278881073,0.8836137056350708,-0.0001563255937071517,0.05988575518131256,-0.9982052445411682,1.1848641633987427,0.883922278881073,0.8836137056350708,0.21629291772842407,0.17738330364227295
D,0.8112893104553223,0.9199796915054321,0.2231610119342804,0.17316488921642303,0.1106877475976944,1.0,1.0,0.0,0.0,0.0,0.8636505603790283,0.856491208076477,0.04922505468130112,-0.008277196437120438,-0.9987534284591675,1.1361737251281738,0.8636505603790283,0.856491208076477,0.2045454978942871,0.1827218383550644
D,0.7690209746360779,0.9448528289794922,0.20840033888816833,0.17792630195617676,0.15824241936206818,1.0,1.0,0.0,0.0,0.0,0.9252731800079346,0.8783773183822632,-0.02175033651292324,-0.01839565299451351,-0.9995942115783691,1.1445319652557373,0.9252731800079346,0.8783773183822632,0.21906863152980804,0.19526927173137665
D,0.8486233353614807,0.9392573237419128,0.23571796715259552,0.2217446267604828,0.14973795413970947,1.0,1.0,0.0,0.0,0.0,0.963434636592865,0.9206178188323975,-0.056224603205919266,0.006295446772128344,-0.9983983039855957,1.1379072666168213,0.963434636592865,0.9206178188323975,0.18860389292240143,0.1892962008714676
D,0.7562786936759949,0.9282063841819763,0.19925512373447418,0.14359551668167114,0.1493116170167923,1.0,1.0,0.0,0.0,0.0,0.8702833652496338,0.882249653339386,0.08237411826848984,0.022233828902244568,-0.9963534474372864,1.154833436012268,0.8702833652496338,0.882249653339386,0.20921847224235535,0.20063912868499756
D,0.7673514485359192,0.9232356548309326,0.21396753191947937,0.169772669672966,0.18630343675613403,1.0,1.0,0.0,0.0,0.0,0.88515704870224,0.8578737378120422,0.07802025228738785,0.03606355935335159,-0.9962993264198303,1.173753261566162,0.88515704870224,0.8578737378120422,0.21008457243442535,0.2098233699798584
E,0.7690163850784302,0.3014518618583679,0.21148857474327087,0.14641259610652924,0.20180538296699524,1.0,0.0,0.0,0.0,0.0,0.5097708702087402,0.31577828526496887,-0.010268602520227432,0.14666198194026947,-0.989133358001709,1.0487585067749023,0.5097708702087402,0.31577828526496887,0.24757887423038483,0.202787846326828
E,0.768111526966095,0.20462988317012787,0.1520681381225586,0.06591932475566864,0.1056988313794136,1.0,0.0,0.0,0.0,0.0,0.368801474571228,0.23060956597328186,0.07666682451963425,0.061262346804142,-0.995172917842865,0.9623492360115051,0.368801474571228,0.23060956597328186,0.22552305459976196,0.1624384969472885
E,0.7718496918678284,0.23165775835514069,0.1853267103433609,0.10245834290981293,0.10624091327190399,1.0,0.0,0.0,0.0,0.0,0.3355136811733246,0.22633878886699677,0.1279776394367218,0.07979395240545273,-0.9885619282722473,0.9785804748535156,0.3355136811733246,0.22633878886699677,0.2196470946073532,0.15456709265708923
E,0.7657884359359741,0.23564082384109497,0.1824992299079895,0.09584886580705643,0.11352098733186722,1.0,0.0,0.0,0.0,0.0,0.32823607325553894,0.2129220962524414,0.16994784772396088,0.09137993305921555,-0.9812071323394775,0.9791767001152039,0.32823607325553894,0.2129220962524414,0.21780657768249512,0.16266050934791565
E,0.7343504428863525,0.2537534832954407,0.18548990786075592,0.11706870794296265,0.16591918468475342,1.0,0.0,0.0,0.0,0.0,0.3576228618621826,0.21164247393608093,0.18503542244434357,0.10321128368377686,-0.9772969484329224,0.9940587282180786,0.3576228618621826,0.21164247393608093,0.20794369280338287,0.15796911716461182
E,0.7465873956680298,0.24498383700847626,0.18453027307987213,0.11193764209747314,0.12577350437641144,1.0,0.0,0.0,0.0,0.0,0.4044089913368225,0.22185735404491425,0.1028253436088562,0.05556575581431389,-0.9931461811065674,0.9882319569587708,0.4044089913368225,0.22185735404491425,0.20362895727157593,0.16414374113082886
E,0.7007821798324585,0.24851985275745392,0.1722179353237152,0.10269258171319962,0.13727691769599915,1.0,0.0,0.0,0.0,0.0,0.39308109879493713,0.22763366997241974,0.15556561946868896,0.0810951441526413,-0.9844911694526672,1.0063250064849854,0.39308109879493713,0.22763366997241974,0.20794229209423065,0.1671164631843567
E,0.6967342495918274,0.25129434466362,0.1769786924123764,0.10989340394735336,0.14018885791301727,0.0,0.0,0.0,0.0,0.0,0.4083970785140991,0.23465250432491302,0.1545114666223526,0.08088237047195435,-0.9846746921539307,1.004045009613037,0.4083970785140991,0.23465250432491302,0.20805680751800537,0.170213982462883
E,0.7475743293762207,0.23900435864925385,0.18992938101291656,0.12111347168684006,0.10587050765752792,1.0,0.0,0.0,0.0,0.0,0.3489209711551666,0.22409769892692566,0.09603907912969589,0.05740834400057793,-0.9937206506729126,0.996222198009491,0.3489209711551666,0.22409769892692566,0.20961438119411469,0.16620072722434998
E,0.7462665438652039,0.23287992179393768,0.1910240352153778,0.13037562370300293,0.12030252814292908,1.0,0.0,0.0,0.0,0.0,0.3361766040325165,0.23067273199558258,0.07015900313854218,0.048497021198272705,-0.996356189250946,1.0213918685913086,0.3361766040325165,0.23067273199558258,0.20432378351688385,0.1733403354883194
E,0.6607855558395386,0.26611095666885376,0.1643718034029007,0.09689892083406448,0.14194713532924652,1.0,0.0,0.0,0.0,0.0,0.2990381717681885,0.2384154498577118,0.19407716393470764,0.07453566044569016,-0.978150486946106,1.0075037479400635,0.2990381717681885,0.2384154498577118,0.20372788608074188,0.15245623886585236
E,0.6811578273773193,0.23918236792087555,0.16172568500041962,0.0761067345738411,0.12581110000610352,1.0,0.0,0.0,0.0,0.0,0.29726776480674744,0.22026677429676056,0.17954356968402863,0.052384693175554276,-0.9823543429374695,0.9943806529045105,0.29726776480674744,0.22026677429676056,0.21353666484355927,0.1620280146598816
E,0.7338488698005676,0.24209579825401306,0.18072254955768585,0.10982095450162888,0.12384644895792007,1.0,0.0,0.0,0.0,0.0,0.2905344069004059,0.22736939787864685,0.11998631060123444,0.06822281330823898,-0.9904286861419678,1.0166734457015991,0.2905344069004059,0.22736939787864685,0.20674830675125122,0.15931914746761322
E,0.7687056660652161,0.24668197333812714,0.18757739663124084,0.11375980824232101,0.12262972444295883,1.0,0.0,0.0,0.0,0.0,0.28312650322914124,0.22240789234638214,0.12358752638101578,0.07460711151361465,-0.9895251393318176,1.0291900634765625,0.28312650322914124,0.22240789234638214,0.2094651460647583,0.16422449052333832
E,0.8051000237464905,0.24990008771419525,0.1976679414510727,0.1200004518032074,0.12019569426774979,1.0,0.0,0.0,0.0,0.0,0.26273399591445923,0.22124125063419342,0.09714638441801071,0.07813429832458496,-0.9921984076499939,1.0634294748306274,0.26273399591445923,0.22124125063419342,0.22097381949424744,0.17507056891918182
E,0.6623410582542419,0.19248519837856293,0.13026709854602814,0.05378947779536247,0.1577092409133911,0.0,0.0,0.0,0.0,0.0,0.3857812285423279,0.22878111898899078,0.14290139079093933,0.02385035715997219,-0.9894495606422424,0.9127620458602905,0.3857812285423279,0.22878111898899078,0.22924815118312836,0.17647704482078552
E,0.6648349761962891,0.2037881761789322,0.1443796306848526,0.05783933401107788,0.14685329794883728,0.0,0.0,0.0,0.0,0.0,0.3450722098350525,0.21172472834587097,0.18614955246448517,0.05244467779994011,-0.981120765209198,0.9379259347915649,0.3450722098350525,0.21172472834587097,0.21774756908416748,0.1546492725610733
E,0.6999187469482422,0.19969381392002106,0.15592385828495026,0.07599570602178574,0.13687542080879211,0.0,0.0,0.0,0.0,0.0,0.3836307227611542,0.22405189275741577,0.12797822058200836,0.030885357409715652,-0.9912959933280945,0.9557285308837891,0.3836307227611542,0.22405189275741577,0.2180590033531189,0.16293135285377502
E,0.6413363218307495,0.19911861419677734,0.14284144341945648,0.05788624659180641,0.1466640830039978,0.0,0.0,0.0,0.0,0.0,0.3306628167629242,0.2126871645450592,0.18256203830242157,0.04775678366422653,-0.9820337891578674,0.928715705871582,0.3306628167629242,0.2126871645450592,0.21589121222496033,0.15745440125465393
E,0.6554189324378967,0.19919690489768982,0.14025656878948212,0.06501951813697815,0.14512218534946442,0.0,0.0,0.0,0.0,0.0,0.3105706572532654,0.20741339027881622,0.19048818945884705,0.04678291082382202,-0.9805741310119629,0.9154256582260132,0.3105706572532654,0.20741339027881622,0.202832892537117,0.14251239597797394
E,0.6688260436058044,0.21997568011283875,0.16122449934482574,0.08238048106431961,0.16213952004909515,0.0,0.0,0.0,0.0,0.0,0.36383503675460815,0.2197910100221634,0.19598513841629028,0.06422312557697296,-0.9785014986991882,0.945511519908905,0.36383503675460815,0.2197910100221634,0.20277981460094452,0.15608687698841095
E,0.7305231094360352,0.20324312150478363,0.17048096656799316,0.07205300778150558,0.12840549647808075,0.0,0.0,0.0,0.0,0.0,0.33275604248046875,0.2057645171880722,0.1632973998785019,0.04727691039443016,-0.9854434728622437,0.9227190017700195,0.33275604248046875,0.2057645171880722,0.21489761769771576,0.15095125138759613
E,0.794160783290863,0.19752953946590424,0.18025781214237213,0.0788591057062149,0.1222192719578743,0.0,0.0,0.0,0.0,0.0,0.3814511001110077,0.22187545895576477,0.1494050920009613,0.025133155286312103,-0.988456666469574,0.9611144065856934,0.3814511001110077,0.22187545895576477,0.2231438308954239,0.17555701732635498
E,0.5900915265083313,0.27988162636756897,0.19282187521457672,0.16777637600898743,0.24606727063655853,0.0,0.0,0.0,0.0,0.0,0.24448490142822266,0.15956103801727295,0.2582583427429199,0.03598884865641594,-0.9654054045677185,1.0296365022659302,0.24448490142822266,0.15956103801727295,0.1587308794260025,0.1335231512784958
E,0.6524547338485718,0.25190404057502747,0.1914335936307907,0.14071956276893616,0.19991926848888397,0.0,0.0,0.0,0.0,0.0,0.29832208156585693,0.17888180911540985,0.19863268733024597,0.06740710884332657,-0.977753221988678,0.9881571531295776,0.29832208156585693,0.17888180911540985,0.1837439239025116,0.155145525932312
E,0.6781637072563171,0.37092122435569763,0.3260457217693329,0.3392999470233917,0.35220280289649963,0.0,0.0,0.0,0.0,0.0,0.434344619512558,0.23617976903915405,0.06740450114011765,-0.07921895384788513,-0.9945757985115051,1.110713243484497,0.434344619512558,0.23617976903915405,0.1992655098438263,0.20403534173965454
E,0.6265929341316223,0.2982444167137146,0.22824235260486603,0.22219721972942352,0.27425330877304077,0.0,0.0,0.0,0.0,0.0,0.41688862442970276,0.22428779304027557,0.1332869976758957,-0.01785481721162796,-0.9909166693687439,1.0761264562606812,0.41688862442970276,0.22428779304027557,0.17579899728298187,0.19790087640285492
E,0.671343982219696,0.3622305393218994,0.3035290837287903,0.2963005602359772,0.3215589225292206,0.0,0.0,0.0,0.0,0.0,0.42160484194755554,0.26105552911758423,0.08149223029613495,-0.04677508398890495,-0.9955757260322571,1.0984898805618286,0.42160484194755554,0.26105552911758423,0.1915019005537033,0.21655340492725372
E,0.6603134274482727,0.3144136965274811,0.2366979420185089,0.2016935497522354,0.25226157903671265,0.0,0.0,0.0,0.0,0.0,0.4438343346118927,0.2569844126701355,0.1264612376689911,-0.005758056882768869,-0.9919548630714417,1.0654985904693604,0.4438343346118927,0.2569844126701355,0.19281558692455292,0.1996784210205078
E,0.6856470108032227,0.30726543068885803,0.25826969742774963,0.23968961834907532,0.2662033438682556,1.0,0.0,0.0,0.0,0.0,0.4101118743419647,0.2519610524177551,0.09263568371534348,-0.039717428386211395,-0.9949076175689697,1.071760892868042,0.4101118743419647,0.2519610524177551,0.17881692945957184,0.1993395835161209
E,0.7036594152450562,0.25547999143600464,0.1716851443052292,0.12268343567848206,0.180439293384552,1.0,0.0,0.0,0.0,0.0,0.38973551988601685,0.23552699387073517,0.16425523161888123,0.061233650892972946,-0.9845154881477356,1.0310251712799072,0.38973551988601685,0.23552699387073517,0.1982230544090271,0.19162043929100037
E,0.7560114860534668,0.29651135206222534,0.23441848158836365,0.194515660405159,0.22254322469234467,1.0,0.0,0.0,0.0,0.0,0.39076927304267883,0.23367932438850403,0.1198912113904953,0.04728464409708977,-0.9916603565216064,1.0688248872756958,0.39076927304267883,0.23367932438850403,0.20305368304252625,0.19061286747455597
E,0.6649406552314758,0.25521382689476013,0.16434702277183533,0.12377479672431946,0.19769085943698883,0.0,0.0,0.0,0.0,0.0,0.3951786458492279,0.23497799038887024,0.19324623048305511,0.06033572927117348,-0.9792933464050293,1.0161640644073486,0.3951786458492279,0.23497799038887024,0.1856253445148468,0.1882738322019577
E,0.6897295713424683,0.2763833999633789,0.19950097799301147,0.15854717791080475,0.22680822014808655,1.0,0.0,0.0,0.0,0.0,0.4093884825706482,0.23218600451946259,0.16763076186180115,0.05985696241259575,-0.9840310215950012,1.044189453125,0.4093884825706482,0.23218600451946259,0.1907578855752945,0.18368397653102875
E,0.7344908714294434,0.2758733928203583,0.20250867307186127,0.15911413729190826,0.2166786789894104,1.0,0.0,0.0,0.0,0.0,0.40341150760650635,0.2347549945116043,0.16148535907268524,0.07730177044868469,-0.9838429093360901,1.056199312210083,0.40341150760650635,0.2347549945116043,0.20706596970558167,0.18446612358093262
E,0.6950618624687195,0.2986292243003845,0.22252638638019562,0.16134531795978546,0.17653971910476685,1.0,0.0,0.0,0.0,0.0,0.33500468730926514,0.23734383285045624,0.09477007389068604,0.029793037101626396,-0.9950532913208008,1.0278074741363525,0.33500468730926514,0.23734383285045624,0.2086954116821289,0.18116383254528046
E,0.5733022689819336,0.25589802861213684,0.14919820427894592,0.09765765070915222,0.16315779089927673,0.0,0.0,0.0,0.0,0.0,0.35542309284210205,0.24021458625793457,0.22594767808914185,0.06987928599119186,-0.971629798412323,0.995989203453064,0.35542309284210205,0.24021458625793457,0.19881413877010345,0.18635492026805878
E,0.7006171345710754,0.3060246407985687,0.26530295610427856,0.2298322319984436,0.22907108068466187,1.0,0.0,0.0,0.0,0.0,0.32235556840896606,0.25579050183296204,0.10848817974328995,0.0071319895796477795,-0.9940721392631531,1.0489156246185303,0.32235556840896606,0.25579050183296204,0.20326873660087585,0.18194988369941711
E,0.7102535963058472,0.3116009533405304,0.2627001702785492,0.22297778725624084,0.22152289748191833,1.0,0.0,0.0,0.0,0.0,0.34496429562568665,0.2687116265296936,0.11188064515590668,0.009912364184856415,-0.9936721920967102,1.0396196842193604,0.34496429562568665,0.2687116265296936,0.19588471949100494,0.17468678951263428
E,0.5693225264549255,0.26571688055992126,0.15279245376586914,0.10336422175168991,0.17177921533584595,1.0,0.0,0.0,0.0,0.0,0.3475886583328247,0.2524518072605133,0.20540763437747955,0.06947382539510727,-0.9762074947357178,1.004137396812439,0.3475886583328247,0.2524518072605133,0.20096388459205627,0.1852748692035675
E,0.6992523670196533,0.3223194181919098,0.31848007440567017,0.3197909891605377,0.3201991319656372,1.0,0.0,0.0,0.0,0.0,0.34511038661003113,0.2326316237449646,0.08281445503234863,-0.03461507707834244,-0.9959636330604553,1.1061779260635376,0.34511038661003113,0.2326316237449646,0.21357488632202148,0.2132338136434555
E,0.6866763830184937,0.338384211063385,0.295738160610199,0.2766363322734833,0.300819456577301,1.0,0.0,0.0,0.0,0.0,0.32737886905670166,0.24220439791679382,0.08664506673812866,-0.01061348244547844,-0.9961827397346497,1.1080961227416992,0.32737886905670166,0.24220439791679382,0.19996288418769836,0.2044181525707245
E,0.6885956525802612,0.32716673612594604,0.2650145888328552,0.24053174257278442,0.265601247549057,1.0,0.0,0.0,0.0,0.0,0.3273163437843323,0.2424745112657547,0.09403219819068909,-0.002703261561691761,-0.9955655336380005,1.0925991535186768,0.3273163437843323,0.2424745112657547,0.1959521472454071,0.20039305090904236
E,0.6917213201522827,0.3310714364051819,0.27373412251472473,0.2581624984741211,0.31151431798934937,1.0,0.0,0.0,0.0,0.0,0.33184343576431274,0.23572096228599548,0.10278720408678055,-0.0019589229486882687,-0.9947015047073364,1.1052131652832031,0.33184343576431274,0.23572096228599548,0.19507655501365662,0.19264698028564453
E,0.6072975397109985,0.3269365429878235,0.2151486575603485,0.18502765893936157,0.2775894105434418,1.0,0.0,0.0,0.0,0.0,0.3149588108062744,0.2253442108631134,0.1291797161102295,0.015766853466629982,-0.9914958477020264,1.0870355367660522,0.3149588108062744,0.2253442108631134,0.18388661742210388,0.19213491678237915
E,0.6515820622444153,0.283124715089798,0.21423658728599548,0.17132879793643951,0.20005972683429718,1.0,0.0,0.0,0.0,0.0,0.1848941296339035,0.23549948632717133,0.12775684893131256,0.014501276426017284,-0.9916995167732239,1.0924190282821655,0.1848941296339035,0.23549948632717133,0.20464485883712769,0.21008384227752686
